법정동코드,기준연월,시도명,시군구명,읍면동명,계
4161034024,2024-12-31,경기도,광주시,퇴촌면,511
4161034025,2024-12-31,경기도,광주시,퇴촌면,4127
4161034026,2024-12-31,경기도,광주시,퇴촌면,168
4161034027,2024-12-31,경기도,광주시,퇴촌면,197
4161034028,2024-12-31,경기도,광주시,퇴촌면,48
4161034029,2024-12-31,경기도,광주시,퇴촌면,739
4161034030,2024-12-31,경기도,광주시,퇴촌면,323
4161035021,2024-12-31,경기도,광주시,남종면,295
4161035022,2024-12-31,경기도,광주시,남종면,120
4161035023,2024-12-31,경기도,광주시,남종면,64
4161035024,2024-12-31,경기도,광주시,남종면,185
4161035025,2024-12-31,경기도,광주시,남종면,333
4161035026,2024-12-31,경기도,광주시,남종면,228
4161035027,2024-12-31,경기도,광주시,남종면,160
4161037021,2024-12-31,경기도,광주시,남한산성면,307
4161037022,2024-12-31,경기도,광주시,남한산성면,317
4161037023,2024-12-31,경기도,광주시,남한산성면,212
4161037024,2024-12-31,경기도,광주시,남한산성면,437
4161037025,2024-12-31,경기도,광주시,남한산성면,215
4161037026,2024-12-31,경기도,광주시,남한산성면,218
4161037027,2024-12-31,경기도,광주시,남한산성면,325
4161037028,2024-12-31,경기도,광주시,남한산성면,210
4163010100,2024-12-31,경기도,양주시,유양동,627
4163010200,2024-12-31,경기도,양주시,어둔동,319
4163010300,2024-12-31,경기도,양주시,남방동,923
4163010400,2024-12-31,경기도,양주시,마전동,453
4163010500,2024-12-31,경기도,양주시,산북동,2216
4163010600,2024-12-31,경기도,양주시,광사동,11231
4163010700,2024-12-31,경기도,양주시,만송동,8273
4163010800,2024-12-31,경기도,양주시,삼숭동,21384
4163010900,2024-12-31,경기도,양주시,고읍동,8443
4163011000,2024-12-31,경기도,양주시,덕정동,16902
4163011100,2024-12-31,경기도,양주시,봉양동,1033
4163011200,2024-12-31,경기도,양주시,회암동,830
4163011300,2024-12-31,경기도,양주시,율정동,415
4163011400,2024-12-31,경기도,양주시,옥정동,95664
4163011500,2024-12-31,경기도,양주시,고암동,15745
4163011600,2024-12-31,경기도,양주시,덕계동,38854
4163011700,2024-12-31,경기도,양주시,회정동,6357
4163025021,2024-12-31,경기도,양주시,백석읍,5838
4163025022,2024-12-31,경기도,양주시,백석읍,3325
4163025023,2024-12-31,경기도,양주시,백석읍,9064
4163025024,2024-12-31,경기도,양주시,백석읍,4508
4163025025,2024-12-31,경기도,양주시,백석읍,1600
4163025026,2024-12-31,경기도,양주시,백석읍,620
4163025027,2024-12-31,경기도,양주시,백석읍,463
4163031021,2024-12-31,경기도,양주시,은현면,1105
4163031022,2024-12-31,경기도,양주시,은현면,1083
4163031023,2024-12-31,경기도,양주시,은현면,666
4163031024,2024-12-31,경기도,양주시,은현면,853
4163031025,2024-12-31,경기도,양주시,은현면,884
4163031026,2024-12-31,경기도,양주시,은현면,582
4163032021,2024-12-31,경기도,양주시,남면,2617
4163032022,2024-12-31,경기도,양주시,남면,326
4163032023,2024-12-31,경기도,양주시,남면,293
4163032024,2024-12-31,경기도,양주시,남면,379
4163032025,2024-12-31,경기도,양주시,남면,149
4163032026,2024-12-31,경기도,양주시,남면,248
4163032027,2024-12-31,경기도,양주시,남면,941
4163032028,2024-12-31,경기도,양주시,남면,373
4163032029,2024-12-31,경기도,양주시,남면,529
4163032030,2024-12-31,경기도,양주시,남면,296
4163033021,2024-12-31,경기도,양주시,광적면,4806
4163033022,2024-12-31,경기도,양주시,광적면,1284
4163033023,2024-12-31,경기도,양주시,광적면,591
4163033024,2024-12-31,경기도,양주시,광적면,358
4163033025,2024-12-31,경기도,양주시,광적면,519
4163033026,2024-12-31,경기도,양주시,광적면,742
4163033027,2024-12-31,경기도,양주시,광적면,2381
4163034021,2024-12-31,경기도,양주시,장흥면,953
4163034022,2024-12-31,경기도,양주시,장흥면,667
4163034023,2024-12-31,경기도,양주시,장흥면,5039
4163034024,2024-12-31,경기도,양주시,장흥면,414
4163034025,2024-12-31,경기도,양주시,장흥면,3222
4163034026,2024-12-31,경기도,양주시,장흥면,932
4163034027,2024-12-31,경기도,양주시,장흥면,686
4165010100,2024-12-31,경기도,포천시,신읍동,15459
4165010200,2024-12-31,경기도,포천시,어룡동,3871
4165010300,2024-12-31,경기도,포천시,자작동,690
4165010400,2024-12-31,경기도,포천시,선단동,11183
4165010500,2024-12-31,경기도,포천시,설운동,1191
4165010600,2024-12-31,경기도,포천시,동교동,1024
4165025021,2024-12-31,경기도,포천시,소흘읍,27302
4165025022,2024-12-31,경기도,포천시,소흘읍,5726
4165025023,2024-12-31,경기도,포천시,소흘읍,820
4165025024,2024-12-31,경기도,포천시,소흘읍,903
4165025025,2024-12-31,경기도,포천시,소흘읍,1339
4165025026,2024-12-31,경기도,포천시,소흘읍,959
4165025027,2024-12-31,경기도,포천시,소흘읍,1380
4165025028,2024-12-31,경기도,포천시,소흘읍,3378
4165025029,2024-12-31,경기도,포천시,소흘읍,676
4165031021,2024-12-31,경기도,포천시,군내면,4474
4165031022,2024-12-31,경기도,포천시,군내면,1294
4165031023,2024-12-31,경기도,포천시,군내면,839
4165031024,2024-12-31,경기도,포천시,군내면,412
4165031025,2024-12-31,경기도,포천시,군내면,192
4165031026,2024-12-31,경기도,포천시,군내면,937
4165031027,2024-12-31,경기도,포천시,군내면,581
4165031028,2024-12-31,경기도,포천시,군내면,1116
4165032021,2024-12-31,경기도,포천시,내촌면,625
4165032022,2024-12-31,경기도,포천시,내촌면,425
4165032023,2024-12-31,경기도,포천시,내촌면,729
4165032024,2024-12-31,경기도,포천시,내촌면,1693
4165032025,2024-12-31,경기도,포천시,내촌면,439
4165032026,2024-12-31,경기도,포천시,내촌면,276
4165033021,2024-12-31,경기도,포천시,가산면,1965
4165033022,2024-12-31,경기도,포천시,가산면,534
4165033023,2024-12-31,경기도,포천시,가산면,818
4165033024,2024-12-31,경기도,포천시,가산면,683
4165033025,2024-12-31,경기도,포천시,가산면,718
4165033026,2024-12-31,경기도,포천시,가산면,1107
4165033027,2024-12-31,경기도,포천시,가산면,601
4165033028,2024-12-31,경기도,포천시,가산면,541
4165034021,2024-12-31,경기도,포천시,신북면,3886
4165034022,2024-12-31,경기도,포천시,신북면,2993
4165034023,2024-12-31,경기도,포천시,신북면,1075
4165034024,2024-12-31,경기도,포천시,신북면,426
4165034025,2024-12-31,경기도,포천시,신북면,942
4165034026,2024-12-31,경기도,포천시,신북면,466
4165034027,2024-12-31,경기도,포천시,신북면,193
4165034028,2024-12-31,경기도,포천시,신북면,266
4165034029,2024-12-31,경기도,포천시,신북면,223
4165034030,2024-12-31,경기도,포천시,신북면,344
4165034031,2024-12-31,경기도,포천시,신북면,226
4165034032,2024-12-31,경기도,포천시,신북면,218
4165035021,2024-12-31,경기도,포천시,창수면,435
4165035022,2024-12-31,경기도,포천시,창수면,522
4165035023,2024-12-31,경기도,포천시,창수면,305
4165035024,2024-12-31,경기도,포천시,창수면,519
4165035025,2024-12-31,경기도,포천시,창수면,128
4165035026,2024-12-31,경기도,포천시,창수면,116
4165036021,2024-12-31,경기도,포천시,영중면,1575
4165036022,2024-12-31,경기도,포천시,영중면,921
4165036023,2024-12-31,경기도,포천시,영중면,522
4165036024,2024-12-31,경기도,포천시,영중면,884
4165036025,2024-12-31,경기도,포천시,영중면,339
4165036026,2024-12-31,경기도,포천시,영중면,285
4165037021,2024-12-31,경기도,포천시,일동면,450
4165037022,2024-12-31,경기도,포천시,일동면,473
4165037023,2024-12-31,경기도,포천시,일동면,5481
4165037024,2024-12-31,경기도,포천시,일동면,697
4165037025,2024-12-31,경기도,포천시,일동면,701
4165037026,2024-12-31,경기도,포천시,일동면,1025
4165038021,2024-12-31,경기도,포천시,이동면,2055
4165038022,2024-12-31,경기도,포천시,이동면,905
4165038023,2024-12-31,경기도,포천시,이동면,887
4165038024,2024-12-31,경기도,포천시,이동면,1722
4165039021,2024-12-31,경기도,포천시,영북면,5121
4165039022,2024-12-31,경기도,포천시,영북면,656
4165039023,2024-12-31,경기도,포천시,영북면,590
4165039024,2024-12-31,경기도,포천시,영북면,493
4165039025,2024-12-31,경기도,포천시,영북면,296
4165039026,2024-12-31,경기도,포천시,영북면,140
4165039027,2024-12-31,경기도,포천시,영북면,122
4165040021,2024-12-31,경기도,포천시,관인면,338
4165040022,2024-12-31,경기도,포천시,관인면,197
4165040023,2024-12-31,경기도,포천시,관인면,528
4165040024,2024-12-31,경기도,포천시,관인면,818
4165040025,2024-12-31,경기도,포천시,관인면,444
4165040026,2024-12-31,경기도,포천시,관인면,202
4165041021,2024-12-31,경기도,포천시,화현면,1462
4165041022,2024-12-31,경기도,포천시,화현면,402
4165041023,2024-12-31,경기도,포천시,화현면,549
4167010100,2024-12-31,경기도,여주시,상동,2590
4167010200,2024-12-31,경기도,여주시,홍문동,6125
4167010300,2024-12-31,경기도,여주시,창동,1887
4167010400,2024-12-31,경기도,여주시,우만동,390
4167010500,2024-12-31,경기도,여주시,단현동,251
4167010600,2024-12-31,경기도,여주시,신진동,318
4167010700,2024-12-31,경기도,여주시,하동,4752
4167010800,2024-12-31,경기도,여주시,교동,14089
4167010900,2024-12-31,경기도,여주시,월송동,3644
4167011000,2024-12-31,경기도,여주시,가업동,312
4167011100,2024-12-31,경기도,여주시,연라동,721
4167011200,2024-12-31,경기도,여주시,상거동,289
4167011300,2024-12-31,경기도,여주시,하거동,371
4167011400,2024-12-31,경기도,여주시,삼교동,657
4167011500,2024-12-31,경기도,여주시,점봉동,5841
4167011600,2024-12-31,경기도,여주시,능현동,653
4167011700,2024-12-31,경기도,여주시,멱곡동,1057
4167011800,2024-12-31,경기도,여주시,연양동,1643
4167011900,2024-12-31,경기도,여주시,매룡동,447
4167012000,2024-12-31,경기도,여주시,천송동,3658
4167012100,2024-12-31,경기도,여주시,오학동,5376
4167012200,2024-12-31,경기도,여주시,현암동,8689
4167012300,2024-12-31,경기도,여주시,오금동,464
4167025021,2024-12-31,경기도,여주시,가남읍,3279
4167025022,2024-12-31,경기도,여주시,가남읍,316
4167025023,2024-12-31,경기도,여주시,가남읍,3920
4167025024,2024-12-31,경기도,여주시,가남읍,352
4167025025,2024-12-31,경기도,여주시,가남읍,326
4167025026,2024-12-31,경기도,여주시,가남읍,292
4167025027,2024-12-31,경기도,여주시,가남읍,1999
4167025028,2024-12-31,경기도,여주시,가남읍,491
4167025029,2024-12-31,경기도,여주시,가남읍,196
4167025030,2024-12-31,경기도,여주시,가남읍,145
4167025031,2024-12-31,경기도,여주시,가남읍,247
4167025032,2024-12-31,경기도,여주시,가남읍,557
4167025033,2024-12-31,경기도,여주시,가남읍,136
4167025034,2024-12-31,경기도,여주시,가남읍,254
4167025035,2024-12-31,경기도,여주시,가남읍,340
4167025036,2024-12-31,경기도,여주시,가남읍,223
4167025037,2024-12-31,경기도,여주시,가남읍,404
4167025038,2024-12-31,경기도,여주시,가남읍,188
4167025039,2024-12-31,경기도,여주시,가남읍,240
4167025040,2024-12-31,경기도,여주시,가남읍,262
4167031021,2024-12-31,경기도,여주시,점동면,1220
4167031022,2024-12-31,경기도,여주시,점동면,148
4167031023,2024-12-31,경기도,여주시,점동면,432
4167031024,2024-12-31,경기도,여주시,점동면,190
4167031025,2024-12-31,경기도,여주시,점동면,210
4167031026,2024-12-31,경기도,여주시,점동면,204
4167031027,2024-12-31,경기도,여주시,점동면,154
4167031028,2024-12-31,경기도,여주시,점동면,274
4167031029,2024-12-31,경기도,여주시,점동면,179
4167031030,2024-12-31,경기도,여주시,점동면,192
4167031031,2024-12-31,경기도,여주시,점동면,361
4167031032,2024-12-31,경기도,여주시,점동면,213
4167031033,2024-12-31,경기도,여주시,점동면,146
4167031034,2024-12-31,경기도,여주시,점동면,247
4167031035,2024-12-31,경기도,여주시,점동면,477
4167032021,2024-12-31,경기도,여주시,흥천면,356
4167032022,2024-12-31,경기도,여주시,흥천면,231
4167032023,2024-12-31,경기도,여주시,흥천면,399
4167032024,2024-12-31,경기도,여주시,흥천면,127
4167032025,2024-12-31,경기도,여주시,흥천면,662
4167032026,2024-12-31,경기도,여주시,흥천면,319
4167032027,2024-12-31,경기도,여주시,흥천면,299
4167032028,2024-12-31,경기도,여주시,흥천면,245
4167032029,2024-12-31,경기도,여주시,흥천면,188
4167032030,2024-12-31,경기도,여주시,흥천면,362
4167032031,2024-12-31,경기도,여주시,흥천면,284
4167032032,2024-12-31,경기도,여주시,흥천면,520
4167032033,2024-12-31,경기도,여주시,흥천면,425
4167032034,2024-12-31,경기도,여주시,흥천면,519
4167033021,2024-12-31,경기도,여주시,금사면,752
4167033022,2024-12-31,경기도,여주시,금사면,241
4167033023,2024-12-31,경기도,여주시,금사면,272
4167033024,2024-12-31,경기도,여주시,금사면,96
4167033025,2024-12-31,경기도,여주시,금사면,163
4167033026,2024-12-31,경기도,여주시,금사면,249
4167033027,2024-12-31,경기도,여주시,금사면,122
4167033028,2024-12-31,경기도,여주시,금사면,149
4167033029,2024-12-31,경기도,여주시,금사면,149
4167033030,2024-12-31,경기도,여주시,금사면,279
4167033031,2024-12-31,경기도,여주시,금사면,389
4167034521,2024-12-31,경기도,여주시,세종대왕면,1051
4167034522,2024-12-31,경기도,여주시,세종대왕면,199
4167034523,2024-12-31,경기도,여주시,세종대왕면,686
4167034524,2024-12-31,경기도,여주시,세종대왕면,383
4167034525,2024-12-31,경기도,여주시,세종대왕면,352
4167034526,2024-12-31,경기도,여주시,세종대왕면,403
4167034527,2024-12-31,경기도,여주시,세종대왕면,182
4167034528,2024-12-31,경기도,여주시,세종대왕면,198
4167034529,2024-12-31,경기도,여주시,세종대왕면,264
4167034530,2024-12-31,경기도,여주시,세종대왕면,430
4167034531,2024-12-31,경기도,여주시,세종대왕면,352
4167034532,2024-12-31,경기도,여주시,세종대왕면,438
